timestamp	measurement_desc	pi_value1	plant_name
2021-04-26 00:00:00	nhp_bruto_extracao_icp	137.05	Primavera do Leste
2021-04-26 16:00:00	nhp_bruto_extracao_icp	132.87	Primavera do Leste
2021-04-27 00:00:00	nhp_bruto_extracao_icp	196.83	Primavera do Leste
2021-04-30 08:00:00	nhp_bruto_extracao_icp	140.95	Primavera do Leste
2021-04-30 16:00:00	nhp_bruto_extracao_icp	140.81	Primavera do Leste
2021-05-01 08:00:00	nhp_bruto_extracao_icp	126.92	Primavera do Leste
2021-05-01 16:00:00	nhp_bruto_extracao_icp	125.25	Primavera do Leste
2021-05-02 00:00:00	nhp_bruto_extracao_icp	164.51	Primavera do Leste
2021-05-02 08:00:00	nhp_bruto_extracao_icp	146.85	Primavera do Leste
2021-05-02 16:00:00	nhp_bruto_extracao_icp	144.11	Primavera do Leste
2021-05-03 00:00:00	nhp_bruto_extracao_icp	155.44	Primavera do Leste
2021-05-03 08:00:00	nhp_bruto_extracao_icp	178.19	Primavera do Leste
2021-05-03 16:00:00	nhp_bruto_extracao_icp	167.04	Primavera do Leste
2021-05-07 08:00:00	nhp_bruto_extracao_icp	110.40	Primavera do Leste
2021-05-08 00:00:00	nhp_bruto_extracao_icp	176.91	Primavera do Leste
2021-05-08 08:00:00	nhp_bruto_extracao_icp	166.08	Primavera do Leste
2021-05-08 16:00:00	nhp_bruto_extracao_icp	167.67	Primavera do Leste
2021-05-09 08:00:00	nhp_bruto_extracao_icp	128.73	Primavera do Leste
2021-05-09 16:00:00	nhp_bruto_extracao_icp	149.91	Primavera do Leste
2021-05-10 08:00:00	nhp_bruto_extracao_icp	128.28	Primavera do Leste
2021-05-10 16:00:00	nhp_bruto_extracao_icp	149.34	Primavera do Leste
2021-05-11 08:00:00	nhp_bruto_extracao_icp	129.06	Primavera do Leste
2021-05-11 16:00:00	nhp_bruto_extracao_icp	118.75	Primavera do Leste
2021-05-12 00:00:00	nhp_bruto_extracao_icp	113.21	Primavera do Leste
2021-05-12 08:00:00	nhp_bruto_extracao_icp	126.30	Primavera do Leste
2021-05-12 16:00:00	nhp_bruto_extracao_icp	133.61	Primavera do Leste
2021-05-13 00:00:00	nhp_bruto_extracao_icp	145.18	Primavera do Leste
2021-05-13 08:00:00	nhp_bruto_extracao_icp	173.34	Primavera do Leste
2021-05-13 16:00:00	nhp_bruto_extracao_icp	192.71	Primavera do Leste
2021-05-14 00:00:00	nhp_bruto_extracao_icp	151.15	Primavera do Leste
2021-05-14 08:00:00	nhp_bruto_extracao_icp	126.23	Primavera do Leste
2021-05-14 16:00:00	nhp_bruto_extracao_icp	122.53	Primavera do Leste
2021-05-15 00:00:00	nhp_bruto_extracao_icp	117.68	Primavera do Leste
2021-05-15 08:00:00	nhp_bruto_extracao_icp	118.19	Primavera do Leste
2021-05-15 16:00:00	nhp_bruto_extracao_icp	138.53	Primavera do Leste
2021-05-16 00:00:00	nhp_bruto_extracao_icp	131.43	Primavera do Leste
2021-05-16 08:00:00	nhp_bruto_extracao_icp	133.30	Primavera do Leste
2021-05-16 16:00:00	nhp_bruto_extracao_icp	142.32	Primavera do Leste
2021-05-17 00:00:00	nhp_bruto_extracao_icp	130.45	Primavera do Leste
2021-05-17 08:00:00	nhp_bruto_extracao_icp	155.88	Primavera do Leste
2021-05-18 08:00:00	nhp_bruto_extracao_icp	120.09	Primavera do Leste
2021-05-18 16:00:00	nhp_bruto_extracao_icp	140.46	Primavera do Leste
2021-05-19 00:00:00	nhp_bruto_extracao_icp	117.88	Primavera do Leste
2021-05-19 08:00:00	nhp_bruto_extracao_icp	116.89	Primavera do Leste
2021-05-19 16:00:00	nhp_bruto_extracao_icp	133.34	Primavera do Leste
2021-05-20 00:00:00	nhp_bruto_extracao_icp	143.46	Primavera do Leste
2021-05-20 08:00:00	nhp_bruto_extracao_icp	104.64	Primavera do Leste
2021-05-20 16:00:00	nhp_bruto_extracao_icp	134.50	Primavera do Leste
2021-05-21 00:00:00	nhp_bruto_extracao_icp	107.70	Primavera do Leste
2021-05-21 08:00:00	nhp_bruto_extracao_icp	115.33	Primavera do Leste
2021-05-21 16:00:00	nhp_bruto_extracao_icp	131.84	Primavera do Leste
2021-05-22 00:00:00	nhp_bruto_extracao_icp	125.67	Primavera do Leste
2021-05-22 08:00:00	nhp_bruto_extracao_icp	113.84	Primavera do Leste
2021-05-22 16:00:00	nhp_bruto_extracao_icp	123.31	Primavera do Leste
2021-05-23 00:00:00	nhp_bruto_extracao_icp	111.75	Primavera do Leste
2021-05-23 08:00:00	nhp_bruto_extracao_icp	137.26	Primavera do Leste
2021-05-23 16:00:00	nhp_bruto_extracao_icp	119.50	Primavera do Leste
2021-05-24 00:00:00	nhp_bruto_extracao_icp	131.43	Primavera do Leste
2021-05-24 08:00:00	nhp_bruto_extracao_icp	91.97	Primavera do Leste
2021-05-24 16:00:00	nhp_bruto_extracao_icp	102.55	Primavera do Leste
2021-05-25 00:00:00	nhp_bruto_extracao_icp	135.78	Primavera do Leste
2021-05-25 08:00:00	nhp_bruto_extracao_icp	123.17	Primavera do Leste
2021-05-25 16:00:00	nhp_bruto_extracao_icp	101.12	Primavera do Leste
2021-05-26 00:00:00	nhp_bruto_extracao_icp	144.51	Primavera do Leste
2021-05-26 08:00:00	nhp_bruto_extracao_icp	102.12	Primavera do Leste
2021-05-26 16:00:00	nhp_bruto_extracao_icp	129.59	Primavera do Leste
2021-05-27 00:00:00	nhp_bruto_extracao_icp	136.59	Primavera do Leste
2021-05-27 08:00:00	nhp_bruto_extracao_icp	126.37	Primavera do Leste
2021-05-27 16:00:00	nhp_bruto_extracao_icp	113.94	Primavera do Leste
2021-05-28 00:00:00	nhp_bruto_extracao_icp	107.37	Primavera do Leste
2021-05-28 08:00:00	nhp_bruto_extracao_icp	97.39	Primavera do Leste
2021-05-28 16:00:00	nhp_bruto_extracao_icp	101.50	Primavera do Leste
2021-05-29 00:00:00	nhp_bruto_extracao_icp	127.16	Primavera do Leste
2021-05-29 08:00:00	nhp_bruto_extracao_icp	116.47	Primavera do Leste
2021-05-29 16:00:00	nhp_bruto_extracao_icp	153.44	Primavera do Leste
2021-05-30 00:00:00	nhp_bruto_extracao_icp	105.89	Primavera do Leste
2021-05-30 08:00:00	nhp_bruto_extracao_icp	117.40	Primavera do Leste
2021-05-30 16:00:00	nhp_bruto_extracao_icp	127.20	Primavera do Leste
2021-01-02 08:00:00	nhp_bruto_refinaria_icp	87.77	Primavera do Leste
2021-01-02 16:00:00	nhp_bruto_refinaria_icp	92.26	Primavera do Leste
2021-01-03 08:00:00	nhp_bruto_refinaria_icp	99.08	Primavera do Leste
2021-01-03 16:00:00	nhp_bruto_refinaria_icp	136.74	Primavera do Leste
